"income","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","RowID"
"<=50K",64,"Local-gov",31993,"7th-8th",4,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,10,"United-States","Row30600"
"<=50K",23,"Private",39615,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,10,"United-States","Row30602"
"<=50K",29,"Private",200511,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","Row30603"
"<=50K",28,"Private",183155,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States","Row30605"
">50K",33,"Self-emp-inc",374905,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","Row30606"
"<=50K",35,"Private",128876,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row30607"
">50K",42,"Private",153414,"Bachelors",13,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"United-States","Row30609"
">50K",51,"Self-emp-not-inc",24790,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,99,"United-States","Row30610"
"<=50K",37,"Private",126569,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","Row30612"
"<=50K",45,"Private",343377,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row30616"
">50K",52,"Federal-gov",30731,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","Row30617"
">50K",63,"Private",181929,"HS-grad",9,"Widowed","Exec-managerial","Unmarried","White","Male",0,0,50,"United-States","Row30620"
"<=50K",72,,402306,"Some-college",10,"Married-civ-spouse",,"Husband","White","Male",0,0,32,"Canada","Row30623"
"<=50K",35,,98389,"Some-college",10,"Never-married",,"Unmarried","White","Male",0,0,10,"United-States","Row30624"
">50K",35,"Private",64922,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,50,"United-States","Row30626"
"<=50K",70,"Private",102610,"10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,32,"United-States","Row30627"
">50K",65,,115513,"Bachelors",13,"Married-civ-spouse",,"Husband","White","Male",5556,0,48,"United-States","Row30628"
">50K",53,"Private",133219,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",4386,0,30,"United-States","Row30630"
"<=50K",49,"Local-gov",67001,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","Row30631"
">50K",60,"Private",162347,"Prof-school",15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,40,"United-States","Row30632"
"<=50K",18,"Private",138557,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","Row30633"
"<=50K",21,"Private",170456,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,35,"Italy","Row30634"
"<=50K",42,"Private",66006,"10th",6,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,40,"United-States","Row30635"
"<=50K",32,"Private",218322,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row30637"
"<=50K",25,"Self-emp-inc",181691,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,,"Row30638"
">50K",47,"Private",168232,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",7298,0,40,"United-States","Row30639"
"<=50K",38,"Self-emp-not-inc",67317,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","Row30642"
"<=50K",34,"Private",265807,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,2051,55,"United-States","Row30643"
"<=50K",52,"State-gov",231166,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row30646"
"<=50K",23,"Private",62339,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","Row30647"
"<=50K",29,"State-gov",118520,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,42,"United-States","Row30648"
">50K",45,"Private",155659,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row30649"
">50K",45,"Private",341762,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United-States","Row30651"
"<=50K",30,"Private",164190,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,42,"United-States","Row30652"
"<=50K",45,"Private",83064,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","Row30653"
"<=50K",26,"Private",304283,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row30654"
"<=50K",23,"Private",436798,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row30655"
">50K",43,"Private",104660,"Masters",14,"Widowed","Exec-managerial","Unmarried","White","Male",4934,0,40,"United-States","Row30657"
"<=50K",42,"Private",79036,"HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","White","Male",0,0,40,"United-States","Row30658"
">50K",57,"Private",199847,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States","Row30661"
"<=50K",24,"Private",22966,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","Row30662"
"<=50K",27,"Private",59068,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row30663"
"<=50K",54,"Private",77336,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row30664"
">50K",42,"Local-gov",96524,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","Row30665"
"<=50K",17,"Private",143868,"9th",5,"Never-married","Other-service","Own-child","Black","Male",0,0,40,"United-States","Row30666"
">50K",48,"Private",121424,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States","Row30667"
">50K",41,"Self-emp-inc",177905,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,70,"United-States","Row30669"
"<=50K",57,"Private",353881,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States","Row30671"
">50K",44,"Local-gov",177937,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,36,"United-States","Row30672"
"<=50K",49,"Private",125892,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row30674"
"<=50K",42,"Private",355728,"Assoc-voc",11,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,44,"United-States","Row30676"
"<=50K",18,,245274,"Some-college",10,"Never-married",,"Own-child","White","Male",0,0,16,"United-States","Row30677"
"<=50K",18,"Private",240330,"12th",8,"Never-married","Other-service","Own-child","White","Male",0,0,18,"United-States","Row30678"
"<=50K",25,"Private",166971,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,52,"United-States","Row30682"
">50K",41,"Private",347653,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,50,"United-States","Row30683"
">50K",39,"Private",33975,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row30684"
"<=50K",63,,331527,"10th",6,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States","Row30687"
"<=50K",27,"Local-gov",85918,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,68,"United-States","Row30689"
">50K",39,"Private",91367,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1848,45,"United-States","Row30690"
"<=50K",20,"Private",182342,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","Row30691"
"<=50K",70,,133536,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",0,0,28,"United-States","Row30693"
"<=50K",46,"Private",148738,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,1740,35,"United-States","Row30694"
">50K",47,"Private",102583,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,30,"United-States","Row30695"
"<=50K",35,"Private",111387,"9th",5,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row30696"
"<=50K",24,"Private",241752,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","Row30697"
"<=50K",22,,334593,"Some-college",10,"Never-married",,"Not-in-family","White","Male",0,0,40,"United-States","Row30698"
">50K",60,"Local-gov",212856,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,,"Row30700"
">50K",53,"Private",183973,"11th",7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States","Row30701"
"<=50K",34,"Private",158615,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row30703"
"<=50K",37,"Private",29145,"Assoc-voc",11,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","Row30704"
"<=50K",35,"Private",40135,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,30,"United-States","Row30705"
"<=50K",29,"Private",167737,"HS-grad",9,"Never-married","Transport-moving","Other-relative","White","Male",0,0,50,"United-States","Row30708"
"<=50K",23,"Private",60331,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row30709"
"<=50K",31,"Private",129775,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States","Row30715"
"<=50K",18,"Private",206008,"Some-college",10,"Never-married","Sales","Unmarried","White","Male",2176,0,40,"United-States","Row30716"
"<=50K",38,"Private",141550,"10th",6,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row30719"
"<=50K",52,"Private",35576,"HS-grad",9,"Widowed","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row30720"
"<=50K",23,"Private",376383,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Male",0,0,35,"Mexico","Row30721"
">50K",48,"Self-emp-not-inc",200825,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,30,"United-States","Row30722"
">50K",46,"Private",116789,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row30724"
"<=50K",26,"Private",160300,"HS-grad",9,"Married-spouse-absent","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States","Row30725"
"<=50K",47,"Private",362654,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row30726"
"<=50K",65,"Private",170939,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",6723,0,40,"United-States","Row30728"
"<=50K",31,"Local-gov",224234,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States","Row30729"
"<=50K",68,"Private",211162,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row30731"
"<=50K",42,"Private",104647,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,40,"United-States","Row30733"
">50K",49,"Private",67365,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row30734"
">50K",39,"Private",176335,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,65,"United-States","Row30736"
"<=50K",31,"Self-emp-not-inc",268482,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row30737"
"<=50K",28,"State-gov",288731,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,"United-States","Row30738"
"<=50K",62,"Private",214288,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row30741"
"<=50K",21,"Private",118023,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,24,"United-States","Row30742"
"<=50K",60,,174073,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States","Row30744"
"<=50K",30,"Private",229772,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row30746"
">50K",41,"Self-emp-not-inc",111772,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1887,40,"United-States","Row30749"
"<=50K",25,"Private",122999,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","Row30750"
"<=50K",27,"Private",44767,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","Row30751"
"<=50K",40,"Private",200574,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,44,"United-States","Row30752"
">50K",58,"Private",236596,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row30753"
"<=50K",27,"Private",103524,"HS-grad",9,"Separated","Handlers-cleaners","Unmarried","White","Male",0,0,40,"United-States","Row30756"
"<=50K",31,,99483,"HS-grad",9,"Never-married",,"Own-child","Amer-Indian-Eskimo","Male",0,0,40,"United-States","Row30757"
"<=50K",50,"Private",230951,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row30758"
">50K",45,"Private",99355,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,40,"United-States","Row30759"
"<=50K",33,"Private",857532,"12th",8,"Never-married","Protective-serv","Own-child","Black","Male",0,0,40,"United-States","Row30760"
"<=50K",62,"Private",81116,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,1974,40,"United-States","Row30761"
"<=50K",38,"Private",154410,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2051,40,"Poland","Row30762"
">50K",42,"Self-emp-not-inc",39539,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,99,"United-States","Row30766"
"<=50K",49,"Self-emp-inc",122066,"Some-college",10,"Divorced","Sales","Not-in-family","White","Male",0,0,25,"United-States","Row30767"
">50K",53,"Private",110977,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,50,"United-States","Row30768"
">50K",45,"Local-gov",199590,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1887,40,"Mexico","Row30769"
">50K",38,"Federal-gov",190895,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,,"Row30773"
"<=50K",25,"Self-emp-inc",158751,"Assoc-voc",11,"Never-married","Transport-moving","Unmarried","White","Male",0,0,55,"United-States","Row30774"
"<=50K",51,"State-gov",243631,"10th",6,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","Row30775"
">50K",38,"Private",167482,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,52,"United-States","Row30778"
"<=50K",29,"Self-emp-not-inc",405083,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row30780"
">50K",36,"Private",126569,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"Ecuador","Row30783"
"<=50K",57,,137658,"HS-grad",9,"Married-civ-spouse",,"Husband","Other","Male",0,0,5,"Columbia","Row30784"
"<=50K",24,"Private",315476,"Assoc-acdm",12,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","Row30785"
">50K",29,"Self-emp-inc",206903,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States","Row30787"
">50K",67,"Self-emp-not-inc",191380,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",20051,0,25,"United-States","Row30788"
"<=50K",20,"Private",191910,"HS-grad",9,"Never-married","Protective-serv","Own-child","White","Male",0,0,40,"United-States","Row30789"
"<=50K",21,"Private",145119,"Some-college",10,"Never-married","Other-service","Own-child","Asian-Pac-Islander","Male",0,0,20,"United-States","Row30790"
"<=50K",20,"Private",130840,"10th",6,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","Row30791"
">50K",42,"Private",33126,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","Row30792"
"<=50K",19,"Local-gov",354104,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,35,"United-States","Row30794"
"<=50K",34,"Private",111985,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","Row30795"
">50K",43,"Private",155106,"Assoc-acdm",12,"Divorced","Craft-repair","Not-in-family","White","Male",0,2444,70,"United-States","Row30799"
">50K",34,"State-gov",173266,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row30801"
">50K",33,"Private",25610,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","Other","Male",0,0,40,"Japan","Row30802"
"<=50K",47,"Private",187563,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row30803"
"<=50K",41,"Private",196344,"1st-4th",2,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"Mexico","Row30804"
">50K",40,"Private",205047,"HS-grad",9,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row30805"
"<=50K",28,"Private",715938,"Bachelors",13,"Never-married","Craft-repair","Own-child","Black","Male",0,0,40,"United-States","Row30806"
">50K",62,"Self-emp-not-inc",224520,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,90,"United-States","Row30807"
"<=50K",28,"Private",131298,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,60,"United-States","Row30810"
">50K",54,"Self-emp-not-inc",28186,"Bachelors",13,"Divorced","Farming-fishing","Not-in-family","White","Male",27828,0,50,"United-States","Row30815"
"<=50K",22,"Private",291979,"11th",7,"Separated","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row30816"
"<=50K",18,"Private",39411,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,24,"United-States","Row30819"
">50K",52,"State-gov",334273,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row30820"
"<=50K",41,"Private",192779,"7th-8th",4,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,,"Row30821"
"<=50K",21,"Private",231866,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","Row30825"
"<=50K",46,"Private",102102,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","Row30826"
"<=50K",57,,50248,"Some-college",10,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States","Row30827"
"<=50K",22,"State-gov",34310,"Some-college",10,"Never-married","Transport-moving","Own-child","White","Male",0,0,25,"United-States","Row30829"
"<=50K",33,,314913,"11th",7,"Divorced",,"Own-child","White","Male",0,0,53,"United-States","Row30830"
"<=50K",17,"Private",79682,"10th",6,"Never-married","Priv-house-serv","Other-relative","White","Male",0,0,30,"United-States","Row30834"
">50K",45,"Private",294671,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",4386,0,38,"United-States","Row30835"
"<=50K",30,"Private",340899,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1590,80,"United-States","Row30836"
"<=50K",40,"Private",192259,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,35,"United-States","Row30837"
"<=50K",31,"Local-gov",190228,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","Row30838"
">50K",42,"Private",118947,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row30839"
">50K",53,"Private",55861,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row30840"
"<=50K",37,"Private",238433,"1st-4th",2,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"Cuba","Row30841"
"<=50K",46,"Private",203039,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,48,"United-States","Row30846"
"<=50K",32,"Private",217460,"9th",5,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","Row30847"
"<=50K",17,"Private",106733,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",594,0,40,"United-States","Row30848"
"<=50K",42,"State-gov",212027,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","Black","Male",0,0,40,"United-States","Row30849"
"<=50K",37,"Local-gov",126569,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row30850"
"<=50K",29,"Private",289960,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States","Row30851"
">50K",54,"Private",174102,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row30852"
"<=50K",38,"Private",181716,"12th",8,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States","Row30853"
"<=50K",46,"Local-gov",172822,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","Row30854"
"<=50K",24,"Private",293091,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row30855"
"<=50K",57,"Private",107443,"1st-4th",2,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Portugal","Row30856"
"<=50K",59,"Private",95283,"1st-4th",2,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row30857"
">50K",33,"Private",65278,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row30858"
"<=50K",53,"Private",257940,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",2829,0,40,"United-States","Row30860"
"<=50K",26,"Private",134945,"HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,"United-States","Row30861"
"<=50K",55,"Self-emp-not-inc",105582,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",2228,0,50,"United-States","Row30862"
">50K",44,"State-gov",98989,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Amer-Indian-Eskimo","Male",0,0,38,"United-States","Row30864"
"<=50K",30,"Self-emp-not-inc",113838,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",3137,0,60,"Germany","Row30865"
"<=50K",24,"Private",143436,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,24,"United-States","Row30866"
">50K",67,"Private",94610,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,30,"United-States","Row30869"
">50K",56,"Self-emp-not-inc",26716,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,20,"United-States","Row30870"
"<=50K",26,"Private",160261,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,20,"India","Row30871"
">50K",52,"Private",154342,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States","Row30873"
"<=50K",38,"Self-emp-not-inc",89202,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row30874"
"<=50K",31,"Private",174704,"HS-grad",9,"Divorced","Sales","Unmarried","Black","Male",0,0,50,"United-States","Row30875"
"<=50K",53,"Private",153486,"HS-grad",9,"Separated","Transport-moving","Not-in-family","White","Male",0,0,30,"United-States","Row30876"
"<=50K",27,"Private",360097,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"United-States","Row30877"
"<=50K",22,"Private",163870,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","Row30879"
">50K",37,"Private",199753,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States","Row30880"
"<=50K",20,"Private",333505,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,30,"Nicaragua","Row30881"
"<=50K",60,"Local-gov",149281,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","Row30882"
">50K",59,"Private",206487,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row30885"
"<=50K",37,"Private",170020,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row30886"
">50K",43,"Private",145711,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,72,"United-States","Row30888"
"<=50K",17,"Private",169155,"12th",8,"Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States","Row30889"
">50K",45,"Private",34127,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","Row30890"
"<=50K",18,"Private",182643,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,9,"United-States","Row30893"
"<=50K",20,"Private",303565,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,"Germany","Row30894"
"<=50K",34,"Private",140092,"HS-grad",9,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","Row30895"
"<=50K",17,"Local-gov",192387,"9th",5,"Never-married","Other-service","Own-child","White","Male",0,0,45,"United-States","Row30898"
">50K",30,"Private",225231,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Male",8614,0,50,"United-States","Row30901"
"<=50K",18,"Private",174926,"9th",5,"Never-married","Other-service","Own-child","White","Male",0,0,15,,"Row30902"
"<=50K",22,"Private",191444,"HS-grad",9,"Never-married","Sales","Other-relative","White","Male",0,0,40,"United-States","Row30904"
"<=50K",39,"Self-emp-not-inc",251323,"9th",5,"Married-civ-spouse","Farming-fishing","Other-relative","White","Male",0,0,40,"Cuba","Row30906"
">50K",38,"Private",210610,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row30910"
">50K",38,"Private",185848,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,70,"United-States","Row30913"
"<=50K",34,"Private",46746,"11th",7,"Never-married","Other-service","Not-in-family","White","Male",0,0,30,"United-States","Row30914"
"<=50K",28,"Private",120475,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","Row30915"
"<=50K",41,"Private",310255,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row30917"
">50K",61,"State-gov",379885,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"United-States","Row30918"
"<=50K",75,"Self-emp-not-inc",31428,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",3456,0,40,"United-States","Row30919"
">50K",50,"Private",175029,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row30921"
">50K",49,"Self-emp-inc",119539,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,,"Row30922"
"<=50K",26,"Private",247025,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,65,"United-States","Row30923"
