"income","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","RowID"
"<=50K",52,"Local-gov",378045,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","Row25442"
"<=50K",44,"Private",177083,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row25443"
"<=50K",35,"Private",299353,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","Row25446"
"<=50K",30,"Private",63861,"Assoc-acdm",12,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","Row25447"
"<=50K",30,"Private",176871,"Some-college",10,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","Row25451"
"<=50K",26,"Private",181666,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Own-child","White","Female",0,0,40,,"Row25458"
"<=50K",40,"Private",193144,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,36,"United-States","Row25472"
"<=50K",53,"Private",123092,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","Row25479"
"<=50K",29,"Private",146343,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,25,"United-States","Row25489"
"<=50K",20,"Private",225811,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,23,"United-States","Row25490"
"<=50K",58,"Private",374108,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","Row25492"
"<=50K",23,"Private",412248,"Assoc-acdm",12,"Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States","Row25494"
"<=50K",26,"Private",159603,"Assoc-acdm",12,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,32,"United-States","Row25497"
"<=50K",17,"Private",317702,"9th",5,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"United-States","Row25502"
"<=50K",52,"Private",135607,"Some-college",10,"Widowed","Other-service","Unmarried","Black","Female",0,0,40,,"Row25504"
"<=50K",28,"Private",168514,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","Row25505"
"<=50K",30,"Private",251411,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row25511"
"<=50K",29,"Private",176027,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row25523"
"<=50K",37,"Private",39606,"Assoc-voc",11,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","Row25525"
"<=50K",26,"Private",360252,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row25531"
">50K",39,"Private",134367,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1977,24,"United-States","Row25540"
"<=50K",17,"Private",123335,"10th",6,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","Row25541"
"<=50K",26,"Private",358124,"HS-grad",9,"Never-married","Other-service","Other-relative","Black","Female",0,0,40,"United-States","Row25543"
"<=50K",41,"Private",207779,"HS-grad",9,"Separated","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row25546"
"<=50K",23,"Private",152140,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","Row25552"
"<=50K",25,"State-gov",99076,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",2597,0,50,"United-States","Row25556"
"<=50K",45,"Private",72844,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,46,"United-States","Row25562"
"<=50K",49,"Private",206947,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row25563"
"<=50K",19,"Private",64112,"12th",8,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row25564"
"<=50K",34,"State-gov",20057,"Some-college",10,"Married-spouse-absent","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",0,0,38,"Philippines","Row25565"
"<=50K",25,"Private",132683,"HS-grad",9,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,50,"United-States","Row25567"
"<=50K",31,"State-gov",78291,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row25572"
"<=50K",59,,87247,"10th",6,"Divorced",,"Not-in-family","White","Female",0,0,40,"England","Row25578"
"<=50K",48,"Private",93476,"HS-grad",9,"Separated","Adm-clerical","Not-in-family","White","Female",0,2001,40,"United-States","Row25580"
"<=50K",44,"Private",128676,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","Row25582"
"<=50K",24,"Private",205844,"Bachelors",13,"Never-married","Exec-managerial","Own-child","Black","Female",0,0,40,"United-States","Row25583"
"<=50K",50,"Private",240612,"HS-grad",9,"Married-spouse-absent","Exec-managerial","Unmarried","White","Female",0,0,10,"United-States","Row25585"
"<=50K",23,"Local-gov",254127,"Bachelors",13,"Never-married","Prof-specialty","Other-relative","White","Female",0,0,50,"United-States","Row25587"
"<=50K",52,"Private",153751,"9th",5,"Separated","Other-service","Not-in-family","Black","Female",0,0,30,"United-States","Row25591"
"<=50K",28,"Private",111520,"11th",7,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,"Nicaragua","Row25594"
"<=50K",32,"Private",230484,"7th-8th",4,"Separated","Sales","Unmarried","White","Female",0,0,35,"United-States","Row25598"
"<=50K",51,"Local-gov",186416,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row25600"
"<=50K",55,"Private",225365,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,30,"United-States","Row25607"
"<=50K",36,"Private",187983,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","Row25608"
"<=50K",21,"Private",89991,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","Row25609"
"<=50K",42,"Private",183384,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","Row25616"
"<=50K",41,"Local-gov",112797,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,60,"United-States","Row25617"
"<=50K",36,"Private",156780,"HS-grad",9,"Never-married","Sales","Other-relative","Asian-Pac-Islander","Female",0,0,40,,"Row25619"
">50K",42,"Local-gov",186909,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,45,"United-States","Row25620"
"<=50K",53,"Self-emp-inc",188067,"Some-college",10,"Widowed","Sales","Unmarried","White","Female",0,0,40,"United-States","Row25628"
"<=50K",60,"Private",205934,"HS-grad",9,"Separated","Other-service","Not-in-family","White","Female",0,0,25,"United-States","Row25631"
"<=50K",56,"Private",147653,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,32,"United-States","Row25635"
"<=50K",22,"Private",43535,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","Row25642"
"<=50K",32,"State-gov",104509,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,25,"United-States","Row25643"
"<=50K",27,"Private",118230,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","Row25644"
"<=50K",25,"Private",152046,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"Guatemala","Row25645"
"<=50K",37,"Private",189674,"Bachelors",13,"Separated","Exec-managerial","Unmarried","Black","Female",0,0,40,"United-States","Row25649"
">50K",29,"Private",47429,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row25651"
"<=50K",45,"Private",187969,"Assoc-voc",11,"Never-married","Sales","Not-in-family","White","Female",0,0,38,"United-States","Row25653"
"<=50K",33,"Private",288398,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","Row25654"
"<=50K",39,"Private",114591,"Some-college",10,"Separated","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","Row25655"
">50K",53,"Local-gov",248834,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"United-States","Row25657"
"<=50K",30,"Private",165686,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row25658"
">50K",28,"Private",192283,"Masters",14,"Married-spouse-absent","Sales","Not-in-family","White","Female",0,0,80,"United-States","Row25674"
"<=50K",53,"Private",147476,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","Row25676"
">50K",38,"Local-gov",172855,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,1887,40,"United-States","Row25680"
"<=50K",27,"Private",68848,"Bachelors",13,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,35,"United-States","Row25681"
"<=50K",27,"Private",106039,"Bachelors",13,"Divorced","Prof-specialty","Own-child","White","Female",0,0,50,"United-States","Row25683"
"<=50K",36,,205396,"HS-grad",9,"Widowed",,"Not-in-family","White","Female",0,0,4,"United-States","Row25685"
"<=50K",32,"Private",283400,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","Row25686"
"<=50K",40,"Private",303291,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States","Row25689"
"<=50K",39,"Private",65738,"Masters",14,"Never-married","Other-service","Not-in-family","White","Female",0,0,32,"United-States","Row25692"
"<=50K",49,"Private",175070,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","Row25693"
"<=50K",26,"Private",150132,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","Row25695"
"<=50K",31,"Private",377374,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"Japan","Row25696"
"<=50K",27,"Private",194243,"Prof-school",15,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","Row25700"
"<=50K",31,"Private",106347,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,40,"United-States","Row25701"
"<=50K",59,"Private",214865,"HS-grad",9,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States","Row25702"
"<=50K",19,,185619,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,20,"United-States","Row25703"
"<=50K",18,"Private",96445,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,24,"United-States","Row25704"
"<=50K",24,"Private",209034,"Assoc-acdm",12,"Married-civ-spouse","Sales","Own-child","White","Female",0,0,20,"United-States","Row25706"
"<=50K",60,"Private",188236,"10th",6,"Widowed","Tech-support","Unmarried","White","Female",0,0,40,"United-States","Row25710"
"<=50K",34,"Private",329587,"10th",6,"Separated","Other-service","Not-in-family","White","Female",0,0,35,"United-States","Row25714"
">50K",53,"Local-gov",131258,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","Row25718"
"<=50K",23,"Private",103632,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row25719"
"<=50K",17,"Private",347322,"10th",6,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","Row25723"
"<=50K",53,"Local-gov",103995,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,1876,54,"United-States","Row25724"
"<=50K",43,,387839,"HS-grad",9,"Never-married",,"Other-relative","White","Female",0,0,40,"United-States","Row25726"
"<=50K",62,"Private",177791,"10th",6,"Divorced","Other-service","Own-child","White","Female",0,0,40,"United-States","Row25728"
">50K",26,"Private",181920,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,45,"United-States","Row25733"
"<=50K",51,"Private",249706,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row25736"
"<=50K",35,"Self-emp-not-inc",95455,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,55,"United-States","Row25737"
">50K",39,"Private",209867,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",13550,0,45,"United-States","Row25738"
"<=50K",41,"Private",289669,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","Row25740"
"<=50K",31,"Private",266126,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","Row25744"
"<=50K",41,"Self-emp-inc",146659,"Some-college",10,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"Honduras","Row25745"
">50K",38,"Local-gov",194630,"Bachelors",13,"Never-married","Protective-serv","Not-in-family","White","Female",4787,0,43,"United-States","Row25751"
"<=50K",36,"Private",247600,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","Asian-Pac-Islander","Female",0,0,40,"Taiwan","Row25752"
"<=50K",22,"Private",229987,"Some-college",10,"Never-married","Tech-support","Other-relative","Asian-Pac-Islander","Female",0,0,32,"United-States","Row25756"
">50K",36,"Private",306567,"HS-grad",9,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,0,40,"United-States","Row25765"
"<=50K",22,"Private",260594,"11th",7,"Never-married","Sales","Unmarried","White","Female",0,0,25,"United-States","Row25767"
"<=50K",19,"Private",236879,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,35,"United-States","Row25768"
">50K",30,"Private",373213,"Assoc-voc",11,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","Row25770"
"<=50K",20,"Private",113200,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,6,"United-States","Row25780"
"<=50K",19,"Private",142219,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","Row25783"
"<=50K",36,"Private",112512,"12th",8,"Separated","Other-service","Unmarried","White","Female",0,0,40,"Mexico","Row25784"
"<=50K",18,"Private",170627,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","Row25788"
"<=50K",46,"Local-gov",207946,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,43,"United-States","Row25792"
"<=50K",29,"Private",77009,"11th",7,"Separated","Sales","Not-in-family","White","Female",0,2754,42,"United-States","Row25793"
">50K",33,"Private",36539,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","Row25794"
"<=50K",22,"Private",288132,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","Row25798"
"<=50K",47,"Private",99911,"12th",8,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Female",0,0,55,"United-States","Row25810"
"<=50K",57,"Local-gov",343447,"HS-grad",9,"Divorced","Protective-serv","Not-in-family","White","Female",0,0,40,"United-States","Row25811"
"<=50K",64,"Private",169482,"Some-college",10,"Married-spouse-absent","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","Row25812"
"<=50K",53,"Private",194501,"11th",7,"Widowed","Other-service","Own-child","White","Female",0,0,47,"United-States","Row25814"
"<=50K",45,"Local-gov",235431,"HS-grad",9,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"United-States","Row25818"
"<=50K",45,"State-gov",130206,"HS-grad",9,"Divorced","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","Row25820"
"<=50K",23,"Private",210053,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,28,"United-States","Row25821"
"<=50K",22,,211013,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,40,"Mexico","Row25826"
"<=50K",40,"Local-gov",105862,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",5455,0,40,"United-States","Row25827"
"<=50K",46,"Self-emp-not-inc",82572,"HS-grad",9,"Widowed","Other-service","Other-relative","White","Female",0,0,40,"United-States","Row25832"
"<=50K",22,"Local-gov",39236,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",594,0,25,"United-States","Row25834"
">50K",45,"Self-emp-inc",108100,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","Asian-Pac-Islander","Female",99999,0,25,,"Row25841"
"<=50K",37,"Private",146398,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","Row25842"
"<=50K",75,,222789,"Bachelors",13,"Widowed",,"Not-in-family","White","Female",0,0,6,"United-States","Row25846"
"<=50K",42,"Self-emp-not-inc",82297,"7th-8th",4,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,50,"United-States","Row25848"
"<=50K",70,,163057,"HS-grad",9,"Widowed",,"Not-in-family","White","Female",2009,0,40,"United-States","Row25853"
">50K",43,"Private",393354,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,38,"United-States","Row25857"
">50K",36,"State-gov",86805,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",7298,0,39,"United-States","Row25859"
"<=50K",27,"Private",493689,"Bachelors",13,"Never-married","Tech-support","Not-in-family","Black","Female",0,0,40,"France","Row25860"
"<=50K",29,"Private",174419,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,30,"United-States","Row25863"
"<=50K",67,"Private",228200,"HS-grad",9,"Married-civ-spouse","Priv-house-serv","Wife","Black","Female",0,0,20,"United-States","Row25867"
"<=50K",35,"Private",178948,"Masters",14,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,32,"United-States","Row25869"
"<=50K",64,"Self-emp-not-inc",253296,"HS-grad",9,"Widowed","Other-service","Other-relative","White","Female",0,0,40,"United-States","Row25871"
"<=50K",49,"Private",24712,"Bachelors",13,"Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Female",0,0,35,"Philippines","Row25873"
"<=50K",62,"Private",115387,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","Black","Female",0,0,40,"United-States","Row25875"
"<=50K",20,"Private",30035,"Assoc-acdm",12,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","Row25879"
"<=50K",52,"Federal-gov",192065,"Some-college",10,"Separated","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row25884"
"<=50K",31,"Private",165949,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","Row25887"
"<=50K",34,"Private",211948,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,1590,40,"United-States","Row25889"
"<=50K",31,"Private",130620,"11th",7,"Married-spouse-absent","Sales","Own-child","Asian-Pac-Islander","Female",0,0,40,"India","Row25897"
"<=50K",50,"Private",169646,"Bachelors",13,"Separated","Prof-specialty","Unmarried","Asian-Pac-Islander","Female",0,0,40,"Philippines","Row25899"
"<=50K",37,"Private",103925,"Some-college",10,"Never-married","Tech-support","Other-relative","White","Female",0,0,40,"United-States","Row25901"
"<=50K",21,"Private",212114,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,8,"United-States","Row25907"
"<=50K",74,"State-gov",236012,"7th-8th",4,"Widowed","Handlers-cleaners","Not-in-family","White","Female",0,0,20,"United-States","Row25912"
"<=50K",49,"Private",97883,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","Row25918"
"<=50K",53,"Private",91911,"HS-grad",9,"Divorced","Craft-repair","Unmarried","Black","Female",0,0,48,"United-States","Row25919"
"<=50K",25,"Private",255474,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row25927"
"<=50K",28,,303674,"HS-grad",9,"Married-civ-spouse",,"Wife","White","Female",3103,0,20,"United-States","Row25928"
"<=50K",44,,195488,"12th",8,"Separated",,"Not-in-family","White","Female",0,0,36,"Puerto-Rico","Row25929"
"<=50K",27,"Private",341504,"Some-college",10,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row25931"
"<=50K",47,"Private",503454,"12th",8,"Never-married","Adm-clerical","Other-relative","Black","Female",0,0,40,"United-States","Row25934"
"<=50K",30,"Self-emp-not-inc",87561,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,60,"United-States","Row25935"
"<=50K",27,"Private",252813,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","Row25937"
"<=50K",18,"Private",184016,"HS-grad",9,"Married-civ-spouse","Priv-house-serv","Not-in-family","White","Female",3103,0,40,"United-States","Row25939"
"<=50K",32,"Private",158242,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row25941"
"<=50K",39,"Local-gov",316582,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,55,"United-States","Row25945"
">50K",42,"Private",93770,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"United-States","Row25947"
">50K",31,"Private",124569,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row25948"
"<=50K",46,"Private",117313,"9th",5,"Separated","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"Ireland","Row25949"
"<=50K",53,"Private",53812,"Some-college",10,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,54,"United-States","Row25950"
">50K",46,"Private",31432,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",3103,0,52,"United-States","Row25953"
"<=50K",30,"Private",46712,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row25957"
"<=50K",57,"State-gov",19520,"Doctorate",16,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,50,"United-States","Row25958"
"<=50K",27,"Private",159897,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,37,"United-States","Row25960"
"<=50K",49,"Private",148475,"Assoc-voc",11,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","Row25964"
"<=50K",34,"Private",148226,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,48,"United-States","Row25968"
"<=50K",55,"Private",256953,"HS-grad",9,"Widowed","Machine-op-inspct","Unmarried","Black","Female",0,0,44,"United-States","Row25971"
">50K",26,"Private",100147,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,45,"United-States","Row25972"
">50K",51,"Local-gov",166461,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,40,"United-States","Row25973"
"<=50K",42,"Private",297335,"Assoc-acdm",12,"Married-spouse-absent","Exec-managerial","Unmarried","Asian-Pac-Islander","Female",0,0,31,"Laos","Row25975"
"<=50K",63,"Private",196725,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,24,"United-States","Row25981"
">50K",61,"Private",219886,"Some-college",10,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States","Row25989"
"<=50K",31,"Private",163003,"Assoc-acdm",12,"Never-married","Prof-specialty","Other-relative","Asian-Pac-Islander","Female",0,0,40,"Philippines","Row25990"
"<=50K",66,"Private",302072,"Assoc-acdm",12,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row25993"
">50K",38,"Private",215419,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,36,"United-States","Row25997"
"<=50K",19,"Private",236570,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,16,"United-States","Row26000"
"<=50K",27,"Private",175821,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,34,"United-States","Row26006"
"<=50K",81,,106765,"Some-college",10,"Widowed",,"Unmarried","White","Female",0,0,4,"United-States","Row26012"
"<=50K",58,"Private",284834,"Assoc-acdm",12,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row26014"
"<=50K",31,"Private",87535,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,25,"United-States","Row26015"
"<=50K",23,"Private",161478,"Some-college",10,"Never-married","Other-service","Own-child","Asian-Pac-Islander","Female",0,0,23,"United-States","Row26018"
">50K",39,"Private",188503,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,60,"United-States","Row26021"
"<=50K",34,"Private",141118,"Bachelors",13,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States","Row26026"
"<=50K",38,"Private",185203,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,20,"United-States","Row26028"
"<=50K",50,"Private",116933,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,33,"United-States","Row26030"
">50K",38,"Private",237608,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,2444,45,"United-States","Row26031"
"<=50K",44,"Private",206878,"HS-grad",9,"Never-married","Sales","Other-relative","White","Female",0,0,15,"United-States","Row26035"
"<=50K",33,"Private",40681,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row26039"
"<=50K",18,"Private",280603,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States","Row26041"
"<=50K",42,"Private",134220,"Assoc-voc",11,"Divorced","Exec-managerial","Own-child","Amer-Indian-Eskimo","Female",0,0,40,"United-States","Row26043"
"<=50K",36,"Private",90897,"Assoc-acdm",12,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","Row26046"
"<=50K",30,"Private",270886,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","Row26048"
"<=50K",43,"Private",191765,"HS-grad",9,"Divorced","Tech-support","Unmarried","Black","Female",0,0,35,"United-States","Row26054"
">50K",52,"Local-gov",155141,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","Row26060"
"<=50K",23,"Private",478994,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","Row26062"
"<=50K",46,"Private",155654,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States","Row26063"
"<=50K",38,"Private",183585,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row26066"
"<=50K",55,"Federal-gov",186791,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row26068"
">50K",40,"Private",284303,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",7688,0,40,"United-States","Row26069"
"<=50K",18,"Private",404868,"11th",7,"Never-married","Sales","Own-child","Black","Female",0,1602,20,"United-States","Row26077"
"<=50K",19,"Private",208506,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,28,"United-States","Row26078"
"<=50K",40,,165309,"7th-8th",4,"Separated",,"Not-in-family","White","Female",0,0,8,"United-States","Row26081"
">50K",32,"Private",273241,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","Row26085"
"<=50K",17,"Private",225507,"11th",7,"Never-married","Handlers-cleaners","Not-in-family","Black","Female",0,0,15,"United-States","Row26088"
"<=50K",27,"Private",230959,"Bachelors",13,"Never-married","Tech-support","Own-child","Asian-Pac-Islander","Female",0,0,40,"Philippines","Row26091"
"<=50K",19,"Private",227178,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,25,"United-States","Row26094"
"<=50K",41,"Private",165798,"5th-6th",3,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"Puerto-Rico","Row26095"
"<=50K",18,"Private",434268,"11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","Row26099"
"<=50K",35,"Private",187119,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,70,"United-States","Row26114"
